messages_author_id,threads_author_id
3848330,4014137
2778271,2361280
3679517,3984970
2939329,94755
3787515,3864572
3763432,3572510
30778,1119
3732328,3735607
961986,713901
63728,3947136
4066324,3640921
3509763,1189522
3832529,3772882
3795259,4141442
3693743,3481117
3645528,3623541
2110106,3450182
1631860,3472657
3787515,3892545
3484654,4072593
3511756,3553173
3771756,817867
1522532,3951346
3452835,3466146
3551370,3484044
3521623,3506992
4925,2743
2542695,3861350
3617926,4033142
3478056,3797831
3824940,3510611
3629846,3659320
3519026,3491180
773857,3752110
3473012,3521082
3798804,3850222
4193801,3739902
3693743,2555263
262913,4210261
3663725,3497311
83766,3552878
3764346,3558479
41527,3706316
163990,257479
1459934,3633562
4193801,4148305
217626,1380363
1384451,3467496
3601440,3841673
3457478,3609723
4147765,859589
3583224,3887143
3693743,3515898
3961387,3648893
727570,3590147
13655,3503773
4066324,2481602
131143,1330251
1224586,293995
767930,3447430
2235856,4143904
368726,360444
3580431,3733883
2345488,3618301
3693743,1406562
2271172,713321
3834014,4198473
3693743,3526233
3461550,2362625
2406,1148529
3485410,3731996
1660548,2648330
1965578,3360163
1396466,3553309
3659587,3638055
710705,1014474
236173,480528
3823155,3749122
2495371,3567200
3457478,3647535
3500473,3610844
3576019,3583436
4054555,3568373
592540,2963283
2760285,3940935
3489750,3487255
403685,2088319
3474119,3612787
3663591,1963735
547795,3463022
3693743,3520681
2975628,3484913
3835475,3851153
3453905,1578146
3301691,3798804
975217,1716486
1125039,3470991
3598740,3805677
459,5570
3973923,4030233
312664,2281187
3496408,4080465
17660,3483856
3663778,3505512
3674597,3983601
1415164,689855
1580361,3648048
168592,3480181
460488,3663896
139217,3455414
3560028,3644100
3446664,3461360
3810552,3842559
3468872,3661585
3588548,2496337
3647803,3689949
1133707,1763181
12756,3522639
3599533,3494426
3462043,3485141
83766,3515235
139217,3448063
3554141,3420425
27,807884
3494503,3560946
3457478,3625077
3450532,2267237
4030229,3992628
3609769,3475222
623434,3510478
3503773,3629183
504932,268984
794147,3510266
3511002,774868
3586206,3676289
631588,3025538
3517012,3583262
1459934,3705081
4066324,242963
3945025,2599484
188556,400083
156467,3602885
130097,905574
3652775,986252
13655,3495731
4204698,3841846
3959254,3950813
3693743,869099
516485,3868252
2146656,3500289
3608619,3824831
581663,2278977
3483473,3619670
3518653,3460898
3677817,3474259
3560615,3634848
3489750,3677993
3659920,3888256
425126,2765775
2644552,3458716
28986,592864
3994050,4107432
528421,943404
1027251,1060629
3597514,3527859
1465747,3620693
4073116,4103610
3693743,3461723
3697207,4032628
3486113,3572790
3641007,3704554
162269,234534
3693743,2044087
531158,3518633
3489750,3558233
785243,165351
1910247,3587285
3440230,3923262
3522557,3623541
3589245,3757213
13852,245600
1415164,3452391
3583224,3878010
3693743,1939599
801119,1578378
3688224,4160668
1975416,2483582
3447208,3722066
3512661,3849287
338891,874744
3626924,3602876
3813311,4117590
1870922,3515528
3301691,392495
3837480,3455332
2264664,3450954
4147765,3509579
3469139,3552786
3768607,1502492
3952706,3957047
400311,978819
1975416,3449725
3634525,713321
11588,3833951
3557359,3943824
2775385,1407657
3651388,4145320
3688715,3738110
3865032,3518752
3737342,3513090
66957,3888042
3732195,3662901
3726082,3621621
3468555,3611049
3680339,3642939
3810076,3951421
3552129,3632884
3476510,3834152
3792999,3527132
3564374,3558233
3552080,3614508
2308890,1679171
520953,2091819
425126,481984
34385,452406
901314,3466518
4077740,4053326
3782950,3838697
2939329,3973652
3560615,3445893
3227680,4024646
474868,1734780
267389,3471596
1195854,3596278
3461550,3630473
3757213,3741317
592540,3518346
2975628,2514972
3624,3893513
3639999,3486124
1748103,853202
3574887,3757213
159193,993598
1617446,2078162
3573573,3588635
57160,3465445
238656,810130
592540,3905207
3693743,3480197
3484001,3525422
4022627,3993443
531158,1396466
131143,3485615
2939329,481984
2268109,3510027
3555634,3558434
2127484,547795
4,3595860
3465181,3834046
3995267,3580917
821176,3477932
3693743,1220105
516485,1636944
3691512,3475734
1898039,3563666
3577438,3559335
3601551,2391943
4066510,4003695
4098262,4145979
3568784,3724333
1870720,1836688
1741595,1615408
3451140,1176472
3551901,3523592
3693743,498785
2109739,3503662
3629149,3618519
516485,2487580
895488,1175420
1815100,3604760
27,4728
143553,621
3512888,3511770
365772,3474918
3916690,3467707
3728606,1664492
4148576,4141693
3945025,3784263
143,1931995
3574284,3584905
2434666,2555302
3757490,3724957
3988816,3875932
3583436,3642991
762,253479
4034885,692222
3848330,3955462
3480733,3745279
512988,3468061
3597514,3500249
592540,3574745
1788098,2559174
3500698,221596
3690839,3465605
1886591,3752226
3575560,3568373
937486,3569172
3737270,3817738
3773951,3931318
745314,3645259
3978169,3818255
3810552,3851690
3845099,3870709
3572339,240593
2544938,2792031
1281393,631052
3740700,3633958
194383,1912864
3617290,3625569
3568398,3747570
614975,393812
460244,3458206
881880,1631465
3813985,3658062
3485057,3515645
3698116,94755
1748103,1802170
3889122,3934152
864570,3593180
3788915,50850
3552353,3864682
3664362,3577724
3754676,3727162
3884892,3614643
2939329,2090095
400,1953624
3822525,3831675
5420,1223241
3791756,3475599
3885497,3706472
2787041,3323434
3849063,4068231
3522025,474868
3819901,3994447
3504301,3645785
2834044,3640544
1475290,1005333
3552488,3502121
3574946,1934281
3907737,3812988
543,1674057
3767534,3985878
3557359,3950933
3563044,4097187
3450237,3786284
3741761,3920476
3567941,3993626
2348644,567369
3554678,3793441
2308890,3732760
3795943,3859788
3507196,2565840
17738,3520402
3666893,1822524
3456636,3652771
3519432,3666008
3447067,4204482
3482323,4175985
1804146,4058329
562,3455182
4035969,4211761
3780898,3808029
3469077,3511119
3721005,3199237
3686705,3998574
3503773,1853906
3653683,2779445
2203691,2407282
3796324,3875170
4189128,3463629
348576,3689169
3489750,3504301
4,3768774
3583224,3935779
730451,588045
3519115,3513518
377988,3465593
4147765,3526809
238251,2307430
3629927,4123640
4001846,4079180
4147765,474868
4116304,479962
785243,3475734
4005556,3469557
762,1051387
3821765,3772216
745314,3458667
474868,1013956
3521873,3554005
2308890,4102051
12518,3933333
1502627,3642681
1192572,3582227
64050,4094871
3515568,6177
3663725,3684291
4168324,3926768
3552829,3551595
1058952,3109133
4141533,3663277
563547,653467
4047173,3795259
2048183,3457401
695932,184968
928117,1814089
3527321,3696181
3522653,3458402
3924808,1131
3795259,3840760
3496586,3462432
2266384,3861866
3458541,3492757
4066324,1996478
3596948,3606881
3503773,3466146
3852393,3859973
3822525,3876445
1522532,3678035
1798375,94755
3746845,3920876
592540,3485320
3728757,3734595
1534230,1594324
3528043,3883973
727570,3820955
3909347,3921038
3453390,3472945
3862009,3587359
2927284,3606570
1104257,124306
3500698,3895143
245132,1189774
3581331,3724032
3465181,3915563
3668184,3818420
3631340,3719420
3750953,3801731
248967,3446489
3491178,3636397
3726893,3633300
3503773,1173017
3693743,1701003
3511002,3518185
221596,3765539
13597,3584538
2270268,3449155
3594702,3476057
3562673,317390
3916690,3510440
821176,2235907
625,513966
4126747,3467527
3482764,3475734
3552341,3460853
3503773,3967352
3750867,3672969
2470693,3718368
3693743,2508600
3693743,3612483
2821844,980599
3384232,1036796
4057106,3870613
3744249,1977480
1267616,3671083
3663576,3692015
59606,183511
4925,3611496
3496736,3516765
4090522,3445812
3514968,3450054
5495,198563
3934586,3669709
2556377,4173440
398,9594
751647,3462179
3905110,3398978
2528967,416425
397656,2035597
9151,548787
2210293,2623157
1125039,1522532
592540,3278703
869479,3508077
3485280,3481621
1003928,3758240
625,352645
3487124,3491159
1180027,3685850
3618118,3909274
3511002,703175
898959,4156938
3519026,215653
178859,4024319
727570,3953442
1239341,1097909
301742,3701065
1729605,2970598
1910247,3518927
3516589,2369946
3578611,4177458
4007629,3955439
881880,2198790
893051,3299691
1168183,1120585
1870922,3673545
3693743,3487503
217626,2506122
305298,901264
3714040,3561787
234534,2366230
3805074,3810548
3474119,3826530
12518,3762287
3616356,180004
3500288,317900
3651388,3587790
3511002,3525277
3730850,3455954
2146266,1835043
3609729,144240
3810552,4050408
3768607,3451031
3805008,3608457
3781073,4198576
3561525,3495042
3800627,4061221
592540,3955439
2215471,3453421
625,3446726
3460671,3652979
3568082,2064885
3957960,4056713
3601260,3759047
14710,443737
3266299,2992241
1688472,4186125
400,3604772
812652,3577736
3622603,3527222
299,457005
12285,222941
1909384,3456714
821176,3900191
3776450,4061030
2495371,3654052
3667526,3775990
460488,2555673
2963567,141866
2221,237852
3474576,3497652
5326,3885771
3639283,3572669
3768607,3460688
2054548,3363647
973079,692267
1748103,3619416
3447510,3450789
3862549,4112712
11863,927143
143,909768
3623695,3664838
1748103,3596849
256,251432
3460671,3686676
3449576,3622514
247818,3499858
3495467,3729292
3266299,2214430
1172610,2279100
3552488,3629473
3768607,94755
3810019,3748968
3848954,3952483
4067460,4007165
3470819,3502067
4059291,4050074
3659008,3756297
3665976,911747
3636942,3494842
3697883,925697
1815348,3477284
9032,3584538
2470693,2721136
1915270,1854207
3768607,2245416
3562139,3862162
3961387,3916169
3813633,3679110
1373768,30697
13655,214585
118600,1158503
3459138,3475157
3658810,3645362
925697,3584538
143,3503600
167485,16713
3669330,3662968
117,3445603
3583224,3500763
105502,256
3701287,1666023
32405,1434400
1475290,745314
255132,660720
3667887,874744
810130,3567909
311654,1045137
512988,3595700
27,741882
4097349,3695864
3667887,3681626
3583240,3885812
2412387,3639043
161225,3665489
3580838,3833548
2939329,3881360
3795788,2369946
3703997,3649355
3765106,3573394
1557694,3803286
163990,407212
3638234,3597648
3449296,3459687
20456,451233
4024830,3604111
3508983,3902778
1093517,3616499
400311,721172
3569103,3519911
143,3551986
3955665,3967796
2939329,3837246
881880,315015
3893798,3815334
337106,1081368
3618448,3649647
2126440,2635726
1563500,1226088
193183,3499181
4030992,2111680
3872294,3947221
1648932,3562530
934753,3649351
3945391,3941239
1617446,3448063
2412387,3984729
3970895,3458727
1475290,1479858
3502218,3476112
4094838,3493672
3742363,3737275
4223264,3648454
387786,105283
623434,3631242
4127226,1634429
821176,3632390
3722046,3775146
531158,438257
1459934,687776
131143,3029764
3446113,3471827
3862549,4114388
3819186,1914178
1525146,1048821
3630461,3733950
3712702,3499852
3526900,3686643
13852,847146
131143,932033
1475290,1216444
3528648,3515633
3666225,3552593
3496408,3718616
3874205,3828487
751647,3551695
3449453,515
3672096,3510478
4127226,3982388
3757213,1944861
3805978,4053725
3800453,4198224
3794278,3724032
3795259,4209709
4147765,474868
751647,3553077
3717484,3828334
3716753,3501394
1390501,3461005
267389,165574
1689136,2619008
3502763,2360117
3456463,3644320
3693743,3466614
3713873,3681409
4075928,4030080
3511002,2336820
803607,3774338
3664362,3718827
3809377,3980749
988053,3646479
2434666,3558504
3483798,3614802
925697,3522921
3459294,3609199
2500217,3449348
3639609,3510478
838,3637690
3448995,2963567
3814106,4123690
3445861,3683999
1065232,1287797
599299,1395031
730451,174950
2615012,3679302
3795943,3876454
287565,2368866
238656,701940
3557359,3725315
3653683,3903768
13655,3612163
3768607,481984
3511002,3478102
443737,161407
3761745,3734266
547795,3713868
1748103,3581138
175443,3849092
400,2310904
3781605,3822508
1356255,1874600
3558611,3554190
210803,578386
4227711,4203452
175443,14339
1944861,3470520
3475636,3475734
474868,1169535
3507617,1392289
2623157,3485741
2235856,3521412
3497112,2893086
9403,2742720
4115080,3670245
105502,275041
3641996,3619416
216526,528880
1140,566238
3503773,3572754
3618224,3858266
3821765,3485635
3504482,3598984
3881302,3903331
1698468,2567098
163753,1872530
3654379,3708049
216526,528880
3693743,2199772
3774430,4169975
3460671,3819604
3814635,3887143
3686705,3825960
3868765,3762474
3687226,3629184
3511002,3334013
3650106,3599607
305298,1789733
3626433,4005942
2442408,3635053
3872824,3732466
3629846,3650358
2375305,2542695
682967,1619272
3447049,3476841
1125039,2886986
64050,3930144
1219673,3795394
3994570,3752501
3556879,3859959
3758132,3693974
4147765,282136
3878751,3813404
3838569,4033020
3503773,1173017
3766712,205149
3748671,4150026
3961387,3814211
3260494,3511439
2310904,239798
17660,1324680
3653683,3455857
3630401,3730462
4166841,3982181
3595617,3766815
2345488,3824165
3809129,3966634
3600612,3571730
134535,1399068
734147,165919
3693743,3453667
893051,2149392
3467079,1249048
4020430,201834
3866906,3592923
188117,167734
3454356,3616942
197779,835642
1525146,351095
3901644,3787999
3465181,3871756
3656599,3671056
3827823,4032628
3464059,3513485
4004715,3596105
163753,2741639
143,3738549
1219800,3661005
3618182,3616597
3608619,4107543
3513229,3954389
365324,3507407
3521964,1800754
881880,2403344
592540,3850830
3485128,3608292
1515072,3898729
1902089,3609216
3649957,3849684
3624206,3944165
2266384,3725745
531158,3468750
4181477,3749373
1475290,185316
3679407,3671951
1515072,3794668
3486420,3658027
592540,844780
2442408,3613360
1748103,1448216
400,3760610
3827823,4073607
3572510,3581622
3503617,3139133
3462770,276109
3705887,3792493
3677719,3716895
3503773,3500763
3777522,3857198
3614986,3608255
592540,3900497
3795259,4008233
3755030,3809211
1108952,3610720
3618887,3477932
3796497,3509831
3991889,3607591
3507766,3646647
3693743,3459512
653026,3728767
4023635,3602679
3428562,3462652
3460671,3587439
3688082,3587790
3611595,383875
576596,3462266
3829564,3851217
3991373,3682539
3768607,938271
3645816,3879614
1748103,3809203
3486185,3656142
3619329,3505855
3735460,196894
3465181,3835895
3560615,3525744
3848330,3805810
418555,182074
579903,90731
3604853,3583262
3950455,13331
195730,1906489
2445989,3783237
3448137,1637406
2927284,3616289
3487611,2262213
3569242,4203328
3843108,1883923
3447669,3478864
3775012,3726296
3831379,4003898
3845605,1861467
2407294,3593926
3107492,3581037
3696629,3774278
64050,3735813
2529126,810130
162269,299665
4015687,3707053
221243,3458402
4106928,4192588
3611349,3528977
3639724,3605970
592540,3522012
3551374,3748736
3610763,3771721
9403,3524948
4194332,4168058
83766,1632379
4176405,3809377
27,22251
3963815,1785856
4066510,3556128
592540,3643037
3582822,3560791
3614286,3684982
3577438,3570010
881880,1850824
3516741,1710087
18523,218820
246,3859712
592540,3973101
3503773,3458271
923769,3132356
803607,3751859
3645115,3639007
3904562,3515205
3468183,3619242
3781699,785243
342014,1652726
3951852,4018595
3775172,866337
163753,3628445
163753,1172610
3301691,3728454
3663725,3485867
3617684,3746441
3457550,3520024
3678523,3487384
2407294,3627237
3993058,3980708
3453734,3886436
3516749,3618519
4035969,3590158
2495371,3848585
3783977,2649229
3512389,3923055
3624983,3575301
3554141,3551385
1910247,3575047
3693743,3450899
3447043,3944129
163753,3638598
3474573,11344
328348,302405
3709879,3739880
1726374,1595792
3852876,3921123
3788979,3981188
3865032,3774735
3468183,4097023
3957052,3977896
4066324,2498548
2644552,498800
3693743,3744249
4008842,4049944
558733,1247551
3519166,3518016
4176354,3977279
2471783,1344596
3768607,1988440
44034,3652199
3597305,4023159
3469197,2429341
405639,4184844
3693743,3447520
1085,422049
1748103,1006582
1875521,3387135
4189258,4106021
12518,3640686
3559954,2405340
1422669,1600879
3935147,3608865
3693743,2612717
3606318,2428138
727570,3953442
3795943,3814625
3748671,3527923
4060524,4066089
1870922,1578146
3678943,3602683
2110106,3054690
3693743,3473432
1904321,3509448
3708245,3745093
3891471,3743208
3524053,3460558
3693743,3483720
3640314,3451017
571348,3709501
3519432,3587149
592540,1669630
3809129,3480932
3768607,3385000
3503617,3574989
3597305,3987741
751647,3083784
3710251,469805
3503773,3698518
697852,3644671
2542695,3604266
3487693,3817531
3487069,464
3447066,2226295
3693743,3508361
1071023,2308890
3692651,167472
3472073,4174890
337364,3460808
3563044,3653303
391100,3563050
1211275,3681822
3890272,762
2442408,3638598
27,3572386
3511002,257691
3903389,3802794
3809585,1870922
3503617,2395218
2273987,1982057
3969157,3947938
1011682,3553878
3458858,3575922
3489247,3527923
1763181,3483348
883450,3740191
3810552,4125445
1465747,3477868
581663,2527015
602460,513636
211,365451
183511,853202
172514,3760266
4176586,2378103
1186574,1976777
1944861,3458101
3808408,3485057
3562259,3452889
3515527,3516968
583284,310621
3634848,3717451
3642681,3640606
3795259,4179393
577314,1836688
3475956,3483084
3477130,4010851
3826883,874003
3524948,3616237
3945896,1445963
12518,3509177
44034,3713442
564473,3449910
4130357,3779981
4146833,4140996
3554222,3574707
306,305
3556639,3646878
734294,3655200
3693743,3821106
821176,452742
496832,3723527
337364,3451500
1406603,662638
3660212,3753537
2308890,4066030
702470,1718082
2434666,3589398
22328,2659822
3470819,3824442
3107492,2266384
3955184,3956208
3693743,3390560
3895598,4016165
3945025,3865532
3619329,3498964
4206843,3576905
3787117,3642199
3735176,3528694
821176,3494570
644537,645762
3608457,3653487
961986,2259012
425126,3471544
3764406,3913463
3511002,3516232
881880,4141415
785243,2066507
592540,807884
798324,684909
632352,2536099
3597305,3700805
3577440,3750501
3865418,3821587
4925,3511614
755261,3452672
1475290,1595220
400,481984
3063913,3517366
3788281,3739520
1448709,3588308
3951478,3485631
3663368,3838199
3680110,2914542
710843,1283930
3663576,3040557
3957606,3603729
3966603,3771395
1465747,3458271
3731175,3579514
3956763,3813453
229391,3480574
3690740,3465940
3939558,4193284
3639609,3493077
3519026,3858579
3493092,3508669
3636004,2293745
3932389,3960665
513016,864940
3638940,803607
3557359,3708479
4066631,4081384
3569245,3943384
12518,3915172
2261991,454412
2361369,3454971
3894314,3518752
3649500,4119207
3729916,3584538
1190697,4146734
516485,3486446
528421,143468
1216293,3521029
279,3475734
512988,951028
106411,3448306
3768607,2872486
3864429,3693743
1747485,564635
5420,791241
1664492,1850006
217626,3502906
3644707,3644889
3301691,1056714
3774430,4186029
2096694,3378451
3589245,94755
1729605,3564324
9403,3475734
3597305,3897631
4030686,3784663
3617362,2542695
592540,2510731
2048847,3090846
64050,4093400
2120732,4925
3552437,3838658
1788098,3608381
3568386,13761
3517289,3586425
3519430,3553532
3461421,3446931
2110106,1653198
3455229,3784126
3454358,3556932
723687,3700897
139217,3468917
3747674,3681151
3519026,3632789
3972388,3601247
3669542,3489812
3519430,3589413
1789030,3553156
3476082,3738694
3491971,3491178
3527511,3931286
4925,3649250
548787,3477396
4183082,3390560
3809129,4202376
2398259,3836790
3519115,3806357
2575346,3483537
446863,513636
3679654,3587744
3710393,3474444
225969,2246102
3844581,4119485
3568551,3651373
400,3612344
4203786,3883150
4024945,4037268
3810930,3995769
3970226,3590271
20165,597369
3633881,3493367
3863643,3898332
3594699,3686359
3559386,3558062
1478451,3663313
3737342,885243
251521,3484623
3674597,3654782
3502466,3659689
403580,1078359
3831783,3906547
131143,1350787
547795,1189522
3933967,3646838
2270268,2622022
1475290,1467207
4091740,3677006
64050,3918382
3552129,2524236
4066324,3491584
2939329,122114
3674224,3829791
234534,124578
150615,16499
751647,2119472
139217,3024462
137901,1299
3503773,3501049
3633881,3493367
3634074,3602692
1369291,3771583
64050,3837578
4154377,3956865
3456402,4160940
400,3675601
3911869,3948829
2646079,3785874
3489750,3639905
3513808,3520690
3489256,2407294
4116304,363374
5553,914566
3797145,3744168
625,3704476
1910247,3832280
794147,3474942
4925,3501664
3523831,3757213
3780586,4195221
592540,3923154
3598633,3609769
4058048,4002948
3606080,28917
3460671,3525744
2210293,3514175
1965578,3488190
3642994,3659623
1944861,3464601
3675953,1602950
3627273,3500437
3693743,1322129
3865915,3932683
3979692,3954269
592540,3933354
3914565,3889869
3583224,1233
3787117,3719315
3870637,346123
1390501,342085
1919384,1977480
4604,126833
3571375,3743107
3693743,2093126
3693743,3448485
3521873,3876750
3467110,3624
333684,3643723
243246,515863
1538557,3783455
3673288,3686022
3753828,3623953
4089437,3802682
1657414,1548917
3508870,3879253
131143,997
3529419,3776236
1373768,862665
3854567,3874560
3795943,3897405
3523263,3682540
4604,322
2038833,3619329
3518302,3560871
3818410,3848489
2655046,3749767
4208896,3788344
3511962,3497891
3583791,3987765
280672,208032
3618118,3897004
516485,3950173
2040213,3766488
3810273,3918907
2642754,2542695
425126,3456964
242539,542966
14710,3472632
3529419,3579039
3904562,3693236
3890539,3516430
3601440,4022881
934753,3646878
90962,268711
1247072,2213410
3357199,4144710
209060,3523500
3450556,3571403
3738820,3499621
3761761,1696652
3597304,3663076
3498813,3521849
3481143,3947571
3993601,3807122
1579,172675
592540,3528067
145812,2926338
3774791,3931687
3809129,4030889
3601440,3526598
3933936,3923467
3652775,1096598
3489750,3581094
3460671,3589849
1688472,3483955
163753,1430246
3693743,871445
155211,242539
2146656,3508158
3904562,3720982
301742,193745
997264,977197
3787210,3583262
1820246,3622119
4035969,3605139
3836730,3627065
4078204,3896476
3641310,3601774
3791143,3761761
1009841,1794736
1459934,940981
275419,4149859
592540,3928470
1390501,847146
3894529,3596942
3693743,2281590
3693743,3449464
3707207,3920996
3503773,3907102
1617446,3453016
3555797,3707218
3663725,3976193
3693743,1631465
217626,3105077
881880,1091709
3514022,127
3629846,3624912
3504947,3650785
3596111,3712616
3503773,3515364
143,256388
2571523,3798142
925697,3601247
136,5
545671,2963567
3851043,3855377
3837774,3817199
3568351,3449074
2878814,3482904
3723448,3985134
2146656,3476431
4925,2466200
1125039,1871581
3870013,3811792
3511905,3621645
3836552,3826526
3693743,2701588
3294307,2429256
3584195,3570105
124901,525228
3513210,2724643
3642145,3868495
3024768,2650754
3835475,4015893
3916952,3671991
3897196,3515365
1800620,612124
3862549,4195995
3775815,3751775
229169,3481829
50850,29564
3633216,3824205
3673288,3573760
3488855,3557288
3694236,4142351
3844290,4128564
2642754,2640076
3560028,3736578
3610131,3922083
1870720,2721136
3782261,3707435
134535,1564325
397656,2395867
217626,3686033
2189477,3638142
3774582,3687902
400311,1196837
3613245,3697968
928117,2398259
2939329,3563849
3515368,3524153
3795259,3559954
2203543,1097601
1219901,659588
3804297,3558570
3589245,3757213
3472806,3655609
4925,1312283
3745081,878012
3586206,3706764
3745060,1050290
4220373,3957998
3919019,3760187
3465069,3575047
3470431,1980235
3768607,1335658
3929,3476219
13655,3503773
1300343,1172610
3693743,984399
2215471,3483393
2270268,3177138
4138007,3842021
821176,3492195
242539,406008
2556377,876354
881880,3683948
682967,3664786
3497252,3492251
2758636,871445
3807140,3990951
3929,812652
3615786,3653518
3693743,363374
3693743,2341388
4078268,3508983
474868,513636
3560615,3501505
3891471,3900257
3175796,3663076
3528102,3609118
767930,3510478
3939001,3952127
4137906,3974321
3613538,1156593
3644027,3651462
4022709,4094908
3503773,2445655
22328,2923594
1944861,3488260
3462043,3749178
3489750,4150881
143,13829
3793714,4105311
3484000,3559041
3727669,3887817
1944861,2214430
3693743,2281590
881880,3687080
3727545,3796401
1502627,3519789
3482485,3477687
3454797,3844791
3616664,3644017
2308890,4035969
3581121,3758625
3062139,3416321
3779019,3612311
2110106,2278977
2266384,3928577
787380,3631274
1320374,3638010
3559627,3480741
3793714,3680622
1465747,3500289
592540,3612256
143,1909996
211,3491195
3945427,3552122
3609769,3653595
3951128,4036803
3558979,3598294
2939329,3999095
3841312,3502128
1788098,3525015
933120,227335
3516430,4006725
3787515,3901784
3471495,3935075
2220417,3496683
1788098,3484430
3688082,3884819
3622316,3645842
3638301,3582042
22328,655256
143,3551986
192262,474868
3701244,4087646
3707435,3847165
3575320,3859374
3845179,3649375
3806922,4180952
641764,142465
275419,4185972
440117,3622736
208903,646437
4604,633620
1923154,3477272
27,288424
4039946,4075928
1580361,3487636
3925628,219302
1788098,3465147
3581037,3748676
3634848,3704124
4030889,3965049
4057292,3887970
3773951,3494863
592540,3199237
3693743,1068167
238251,1981471
2939329,238251
4035969,3584224
3917426,4193801
188117,245600
547795,2361369
3842598,4005391
3511002,632352
687288,1126443
3376470,3593889
3955217,4024319
90731,1281
3704458,4056551
925697,3585463
524223,3952107
3489750,3596398
3620306,3809287
211131,7015
3462591,3715621
3503773,3634661
3675535,3755452
1018669,1006407
64050,4031764
3625616,3735029
3454463,732116
2811309,3457502
239787,585056
4167338,4189559
1390501,4018983
1585352,1257042
1195854,893230
3852876,3887278
279,3642981
4167338,3663116
3458479,3451215
3696488,3720622
4173422,3662489
3679636,4047517
619007,1836039
3706370,3807540
215641,1835043
3500698,3773680
3696488,3885640
3563088,1869308
320,193
1475290,904062
3456232,3746376
3766712,151902
547795,983891
3993943,3990268
751647,3639169
183511,844080
3487693,3490222
3775288,3711792
2495371,3903616
2090095,122114
1688472,3514022
3768662,3883256
3800627,3442542
3598633,1192572
3603983,4195582
2128800,570347
4147765,4155450
3690304,3919831
3560615,3647908
4005341,3907060
3639724,3770150
674570,198826
3503773,3527848
1071,1087
3234402,3467796
3554142,3563954
3730656,3720372
3793714,3873612
3589245,3755343
3460671,3586126
592540,3719964
3753776,3758324
3503773,1853906
4925,3570854
3933556,3894589
3685587,3781899
3584905,3797901
2655046,3552007
3560615,1851407
107084,639993
3649970,3525422
239873,325772
4183082,3645260
535918,581663
3766712,406094
3663576,3739306
3722681,3651552
3463178,3818632
1966046,1060474
547795,3450619
3494373,2081905
3795943,4125262
3602705,4179380
3967186,4038323
635050,1415568
126336,3618906
3464993,3508669
3516430,3856781
2912237,3872285
5420,791241
3918416,3953210
3517338,3735984
547795,183020
3653683,3842191
2939329,94755
3693743,1954962
3576653,3629394
217626,3448530
3931929,3788928
3781605,3734530
700399,3649768
3953714,3955439
352281,2233186
120656,3257479
3768607,94755
4116484,4031271
3597835,3452741
3910665,3713442
2374865,3646878
3945296,59112
430400,2611382
872459,3442186
3810552,3864737
3753790,3899317
3490246,3583971
3768607,94755
3658082,1926632
3280530,610433
1180027,3505269
3694310,3786562
3628688,3456944
2501727,3461005
532369,308040
3618118,3822508
156467,3462364
552090,3522659
2308890,745314
3693743,3469647
2340475,1080928
1271997,807884
3768607,3470509
3800959,3705265
4066324,2405340
1234327,2354338
3503773,3486446
2210293,3488267
3605817,3756265
838779,3455375
1281,16846
592540,3471557
3373896,3675061
8690,3629304
3609218,4111493
531158,2609867
3634737,3611028
3916314,94755
3652051,4042040
3516430,3855677
3721306,3963177
3449278,3720062
3758968,4097325
3768607,2032836
3961237,3559954
3503600,3799701
4016998,3513119
3467079,3489609
2442408,3514795
3580169,3553419
348576,3757027
1898039,2779445
1390501,3093217
3697207,3703112
4040903,3634138
4260261,167839
755261,3557210
3618224,3753446
3461421,3570080
64050,3727836
3460671,2680726
3822525,4170851
2345488,3486804
500023,2097685
3511002,3566753
83766,3492421
400,3563520
3576684,2982049
601281,2293745
3653683,3864147
3693743,481984
3456566,3583399
3929,847146
3559473,3916112
642385,363374
3736911,3746441
3693743,3522921
4129315,199738
4054555,1353751
1870720,1871581
4176706,4183933
3693743,135035
3644902,4077764
3894529,3529200
27,3447426
3604407,3513485
614977,3557118
4127226,3742787
9403,1854451
2517526,1218040
881880,3731883
3898961,3743236
3725617,304451
3516741,3469557
64050,3724825
3672737,3629691
299,648511
3680110,3595482
3508463,3499141
3805074,3810474
3926086,3935015
23472,3447932
3602163,3597146
3526820,3648814
666874,3463441
3783301,4156517
3693743,3525740
9151,3442542
1415164,2827234
3450556,3588244
3892189,3873426
3623954,3849389
3904377,3681218
4229010,3881360
3868715,3680351
3516430,3636972
3493367,1396328
3933536,3975073
3460671,3562398
3597265,3554631
543,1447145
3692348,3590246
3783301,3856284
3769996,3570698
3069807,878107
3825365,3875369
3636037,3555553
577986,3499282
163753,874744
92558,4925
4084531,3758026
131143,906655
3932596,4174336
400,343104
3941862,3446749
819714,278796
3646080,3801691
785243,923226
1125039,3646878
3611109,3637453
1729605,1318780
4086589,4175902
3795943,3875153
131143,1343788
3903177,3554525
3705611,3460808
4130357,4157754
3767603,3727616
3672096,136531
1057,1952411
1788801,3494402
2146656,3708137
3748151,3931483
3760266,3784979
357195,3459931
94755,3777194
3704458,3917238
759287,2003412
4047695,94755
3638940,94755
3553736,3521082
3517832,3520653
3713327,3524961
3447781,2040022
295919,3898586
3789734,3967253
23472,3493253
197779,3551695
1943678,1482851
3960438,3804812
3583224,3809203
